Design,Frontal Area (m²),Average Cd,Cd
E_S_WWC_WM_059,2.368,0.2967765699401993,0.7027669176183919
E_S_WWC_WM_689,2.15,0.2670346613887043,0.5741245219857142
E_S_WWC_WM_272,2.196,0.2477887901694352,0.5441441832120797
E_S_WWC_WM_539,2.09,0.281788027461794,0.5889369773951494
E_S_WWC_WM_397,2.47,0.2857503726910299,0.7058034205468439
E_S_WWC_WM_597,2.152,0.2460829345980066,0.5295704752549102
E_S_WWC_WM_079,2.116,0.2741237974850499,0.5800459554783656
E_S_WWC_WM_253,2.546,0.2753764898936877,0.7011085432693288
E_S_WWC_WM_572,2.306,0.2789226410431893,0.6431956102455946
E_S_WWC_WM_334,2.532,0.2434079801196013,0.6163090056628305
E_S_WWC_WM_108,2.172,0.2786241491960133,0.6051716520537409
E_S_WWC_WM_264,2.146,0.2749927621827243,0.5901344676441262
E_S_WWC_WM_310,2.556,0.2559597843322259,0.6542332087531694
E_S_WWC_WM_228,2.352,0.2952528533488372,0.6944347110764651
E_S_WWC_WM_635,2.288,0.272201197,0.6227963387359999
E_S_WWC_WM_504,2.184,0.2950635466910299,0.6444187859732093
E_S_WWC_WM_140,2.306,0.2887324529966777,0.6658170366103389
E_S_WWC_WM_260,2.198,0.257252016089701,0.5654399313651628
E_S_WWC_WM_266,2.406,0.265444202448505,0.638658751091103
E_S_WWC_WM_538,2.166,0.2892352370598007,0.6264835234715282
E_S_WWC_WM_304,2.268,0.2838197210166113,0.6437031272656744
E_S_WWC_WM_690,2.1,0.2877373089302326,0.6042483487534884
E_S_WWC_WM_114,2.284,0.2741319583554817,0.6261173928839202
E_S_WWC_WM_347,2.026,0.2901898102524917,0.5879245555715481
E_S_WWC_WM_658,2.41,0.2898063119767441,0.6984332118639534
E_S_WWC_WM_571,2.436,0.2787488937375415,0.6790323051446512
E_S_WWC_WM_295,2.184,0.2746354171461794,0.5998037510472558
E_S_WWC_WM_692,2.492,0.2711424014285714,0.6756868643599999
E_S_WWC_WM_080,2.192,0.2655434930398671,0.5820713367433886
E_S_WWC_WM_595,2.318,0.2833882720299003,0.6568940145653089
E_S_WWC_WM_246,2.46,0.2600594758903654,0.6397463106902989
E_S_WWC_WM_139,2.386,0.2424287291495016,0.5784349477507108
E_S_WWC_WM_618,2.418,0.2762853228671096,0.6680579106926711
E_S_WWC_WM_458,2.206,0.2816522897342193,0.6213249511536878
E_S_WWC_WM_294,2.342,0.2647159108936877,0.6199646633130166
E_S_WWC_WM_205,2.118,0.280562474026578,0.5942313199882923
E_S_WWC_WM_073,2.414,0.2547008270398671,0.6148477964742391
E_S_WWC_WM_168,2.208,0.2518226904219269,0.5560245004516147
E_S_WWC_WM_121,2.14,0.2640189060598006,0.5650004589679734
E_S_WWC_WM_583,2.51,0.2608197389966777,0.654657544881661
E_S_WWC_WM_391,2.46,0.3013345134518272,0.7412829030914949
E_S_WWC_WM_256,2.214,0.2897344315182724,0.641472031381455
E_S_WWC_WM_629,2.6,0.2569673282392026,0.6681150534219268
E_S_WWC_WM_360,2.538,0.2624057513355481,0.665985796889621
E_S_WWC_WM_107,2.376,0.2823190796677741,0.6707901332906312
E_S_WWC_WM_084,2.424,0.2392362799933554,0.5799087427038935
E_S_WWC_WM_142,2.178,0.2810403670199335,0.6121059193694152
E_S_WWC_WM_561,2.458,0.2928180525614618,0.7197467731960732
E_S_WWC_WM_061,2.27,0.2959573201495017,0.6718231167393689
E_S_WWC_WM_092,2.008,0.2723260066212625,0.5468306212954951
E_S_WWC_WM_515,2.546,0.2715243922425249,0.6913011026494683
E_S_WWC_WM_373,2.376,0.2628127141295681,0.6244430087718538
E_S_WWC_WM_306,2.144,0.2553422189169435,0.5474537173579268
E_S_WWC_WM_380,2.246,0.3018051355880398,0.6778543345307374
E_S_WWC_WM_517,2.344,0.3001554423455149,0.7035643568578869
E_S_WWC_WM_192,2.07,0.2644679864418604,0.547448731934651
E_S_WWC_WM_021,2.214,0.2839462320697674,0.628656957802465
E_S_WWC_WM_201,2.268,0.2821916189501661,0.6400105917789767
E_S_WWC_WM_279,2.074,0.25491701020598,0.5286978791672025
E_S_WWC_WM_071,1.9998,0.2545477250498338,0.5090445405546576
E_S_WWC_WM_433,2.258,0.2570073375681063,0.580322568228784
E_S_WWC_WM_541,2.634,0.2531418826877076,0.6667757189994218
E_S_WWC_WM_545,2.456,0.2627336604983388,0.64527387018392
E_S_WWC_WM_498,1.9906,0.2807618648604651,0.5588845681912419
E_S_WWC_WM_278,2.514,0.2920887095182724,0.7343110157289369
E_S_WWC_WM_457,2.526,0.2911410606112957,0.7354223191041328
E_S_WWC_WM_291,2.356,0.2950228280066445,0.6950737827836544
E_S_WWC_WM_323,2.614,0.2654654618970099,0.6939267173987839
E_S_WWC_WM_650,1.9494,0.2496935268172757,0.48675256117759724
E_S_WWC_WM_643,2.088,0.2425611303455149,0.5064676401614352
E_S_WWC_WM_303,2.42,0.2796615332392027,0.6767809104388705
E_S_WWC_WM_405,2.464,0.248789187847176,0.6130165588554416
E_S_WWC_WM_633,2.248,0.2838394375647841,0.6380710556456347
E_S_WWC_WM_558,2.156,0.3089502771362126,0.6660967975056744
E_S_WWC_WM_477,2.254,0.2550545587043189,0.5748929753195349
E_S_WWC_WM_613,2.418,0.2492167481893688,0.6026060971218937
E_S_WWC_WM_548,2.242,0.2704870309534883,0.6064319233977208
E_S_WWC_WM_485,2.18,0.2945842246112957,0.6421936096526246
E_S_WWC_WM_033,2.374,0.2906880126478405,0.6900933420259734
E_S_WWC_WM_196,2.376,0.2808396734485049,0.6672750641136477
E_S_WWC_WM_467,2.046,0.2488884809136212,0.509225831949269
E_S_WWC_WM_499,2.154,0.2600719920299003,0.5601950708324052
E_S_WWC_WM_384,2.342,0.2964386358704318,0.6942592852085513
E_S_WWC_WM_193,2.562,0.2581557585847177,0.6613950534940466
E_S_WWC_WM_491,2.296,0.2990338349202657,0.68658168497693
E_S_WWC_WM_038,2.354,0.2647685547873754,0.6232651779694817
E_S_WWC_WM_045,2.174,0.307436829654485,0.6683676676688504
E_S_WWC_WM_632,2.336,0.2842765325116279,0.6640699799471627
E_S_WWC_WM_375,2.21,0.3164437130564784,0.6993406058548173
E_S_WWC_WM_696,2.036,0.2668772898039867,0.5433621620409169
E_S_WWC_WM_314,2.474,0.2751741588737542,0.6807808690536679
E_S_WWC_WM_620,2.156,0.2825637466212624,0.6092074377154417
E_S_WWC_WM_316,2.204,0.244552279269103,0.5389932235091031
E_S_WWC_WM_415,2.638,0.2716947385116278,0.7167307201936741
E_S_WWC_WM_031,2.27,0.2508027695880399,0.5693222869648505
E_S_WWC_WM_478,2.352,0.277747245475083,0.6532615213573952
E_S_WWC_WM_151,2.114,0.2370143059568106,0.5010482427926976
E_S_WWC_WM_048,2.366,0.2565005138305647,0.6068802157231161
E_S_WWC_WM_162,2.242,0.2371054612757475,0.5315904441802259
E_S_WWC_WM_183,2.102,0.2674090347973422,0.5620937911440133
E_S_WWC_WM_199,2.054,0.2509368062192691,0.5154241999743787
E_S_WWC_WM_040,2.502,0.2608057206046512,0.6525359129528372
E_S_WWC_WM_090,2.336,0.2603607150830565,0.60820263043402
E_S_WWC_WM_123,2.35,0.2772028853554817,0.6514267805853821
E_S_WWC_WM_617,2.28,0.2584477078372093,0.5892607738688371
E_S_WWC_WM_526,2.212,0.2552232039302325,0.5645537270936744
E_S_WWC_WM_251,2.406,0.2943318254518272,0.7081623720370962
E_S_WWC_WM_127,2.296,0.2471659353189368,0.5674929874922788
E_S_WWC_WM_653,2.384,0.2365194200232558,0.5638622973354418
E_S_WWC_WM_270,2.426,0.2625316411096345,0.6369017613319734
E_S_WWC_WM_678,2.578,0.2755791117043189,0.7104429499737341
E_S_WWC_WM_013,2.514,0.2693035567009967,0.6770291415463057
E_S_WWC_WM_086,2.322,0.2574251432558139,0.5977411826399999
E_S_WWC_WM_247,2.128,0.2520417924817276,0.5363449344011163
E_S_WWC_WM_475,2.252,0.2568913682026578,0.5785193611923852
E_S_WWC_WM_076,2.424,0.2802942426611295,0.6794332442105779
E_S_WWC_WM_695,2.31,0.2680436072458472,0.6191807327379071
E_S_WWC_WM_309,2.086,0.263938151385382,0.5505749837899069
E_S_WWC_WM_052,2.508,0.2927586332358804,0.734238652155588
E_S_WWC_WM_326,2.22,0.2893354027840532,0.6423245941805981
E_S_WWC_WM_063,2.554,0.2810328731395349,0.717757957998372
E_S_WWC_WM_580,2.524,0.3005564885913621,0.758604577204598
E_S_WWC_WM_363,2.532,0.2711697666943521,0.6866018492700996
E_S_WWC_WM_275,2.198,0.2334522432724252,0.5131280307127906
E_S_WWC_WM_296,2.602,0.2299606829468438,0.5983576970276875
E_S_WWC_WM_202,2.346,0.2191974104119601,0.5142371248264583
E_S_WWC_WM_546,2.04,0.2997961744883721,0.6115841959562791
E_S_WWC_WM_447,2.474,0.2610362159634551,0.645803598293588
E_S_WWC_WM_470,2.31,0.2809381009734219,0.6489670132486046
E_S_WWC_WM_163,2.186,0.2898734447840532,0.6336633502979403
E_S_WWC_WM_393,2.11,0.2837808855481728,0.5987776685066446
E_S_WWC_WM_441,2.048,0.2708715178338871,0.5547448685238008
E_S_WWC_WM_213,2.412,0.2680637203754153,0.6465696935455018
E_S_WWC_WM_420,2.376,0.2788913080830565,0.6626457480053423
E_S_WWC_WM_493,2.672,0.2800958530631229,0.7484161193846645
E_S_WWC_WM_501,2.38,0.2723908778737541,0.6482902893395347
E_S_WWC_WM_621,1.988,0.2938182100697674,0.5841106016186975
E_S_WWC_WM_313,2.352,0.2747008259634551,0.6460963426660463
E_S_WWC_WM_320,2.114,0.3087977047807309,0.6527983479064651
E_S_WWC_WM_417,2.134,0.301873823372093,0.6441987390760464
E_S_WWC_WM_238,2.212,0.264451579654485,0.5849668941957209
E_S_WWC_WM_625,2.244,0.2518888233853821,0.5652385196767975
E_S_WWC_WM_593,2.112,0.2455598565116279,0.5186224169525582
E_S_WWC_WM_369,2.22,0.2564744953687707,0.569373379718671
E_S_WWC_WM_008,2.362,0.2389313833953488,0.5643559275798139
E_S_WWC_WM_520,2.276,0.3097981748305648,0.7051006459143655
E_S_WWC_WM_368,2.342,0.2850893228571429,0.6676791941314286
E_S_WWC_WM_120,2.338,0.2873291644119601,0.6717755863951628
E_S_WWC_WM_668,2.038,0.2443099103621262,0.49790359731801315
E_S_WWC_WM_257,2.032,0.2535369826943522,0.5151871488349237
E_S_WWC_WM_111,2.358,0.2497656021495016,0.5889472898685248
E_S_WWC_WM_293,2.248,0.2478596581129567,0.5571885114379267
E_S_WWC_WM_581,2.546,0.2477248080066445,0.6307073611849169
E_S_WWC_WM_371,2.092,0.2797102547707641,0.5851538529804385
E_S_WWC_WM_570,2.498,0.2446207853023255,0.6110627216852091
E_S_WWC_WM_133,2.26,0.2890218299933555,0.6531893357849834
E_S_WWC_WM_582,2.278,0.2610714425813953,0.5947207462004185
E_S_WWC_WM_357,2.45,0.2733838234219269,0.669790367383721
E_S_WWC_WM_227,2.078,0.289954100986711,0.6025246218503854
E_S_WWC_WM_007,2.416,0.2778243377475083,0.6712235999979801
E_S_WWC_WM_557,2.458,0.2749897282425249,0.6759247520201263
E_S_WWC_WM_216,2.122,0.2877693497740863,0.6106465602206111
E_S_WWC_WM_503,2.098,0.2651835822059801,0.5563551554681462
E_S_WWC_WM_098,2.03,0.2716143499534884,0.5513771304055813
E_S_WWC_WM_500,2.486,0.2775807121528239,0.6900656504119204
E_S_WWC_WM_041,2.494,0.2800253694019933,0.6983832712885714
E_S_WWC_WM_344,2.494,0.2647872057142857,0.6603792910514287
E_S_WWC_WM_422,2.364,0.303606621295681,0.7177260527429898
E_S_WWC_WM_016,2.088,0.2915354272657807,0.6087259721309501
E_S_WWC_WM_056,2.398,0.2871836939568106,0.6886664981084318
E_S_WWC_WM_646,2.286,0.2556493005282392,0.5844143010075549
E_S_WWC_WM_345,2.252,0.2556670096677741,0.5757621057718273
E_S_WWC_WM_516,2.574,0.2376773963687707,0.6117816182532158
E_S_WWC_WM_614,2.178,0.2468307184551494,0.5375973047953153
E_S_WWC_WM_594,2.172,0.2807238140398671,0.6097321240945914
E_S_WWC_WM_062,2.31,0.2746050384717607,0.6343376388697672
E_S_WWC_WM_426,2.38,0.27762517010299,0.6607479048451161
E_S_WWC_WM_394,2.172,0.3090189903222591,0.6711892469799469
E_S_WWC_WM_197,2.344,0.2674390598936877,0.626877156390804
E_S_WWC_WM_590,2.106,0.2765480587541528,0.5824102117362457
E_S_WWC_WM_200,2.422,0.2715512903953488,0.6576972253375348
E_S_WWC_WM_225,2.738,0.2760897567408638,0.755933753956485
E_S_WWC_WM_188,2.058,0.2819572042159468,0.5802679262764184
E_S_WWC_WM_627,2.1,0.2555465587641196,0.5366477734046512
E_S_WWC_WM_054,2.084,0.2773807704518272,0.5780615256216078
E_S_WWC_WM_602,2.132,0.2742807146478405,0.5847664836291959
E_S_WWC_WM_158,2.38,0.2458620612192691,0.5851517057018604
E_S_WWC_WM_152,2.394,0.274900746461794,0.6581123870295349
E_S_WWC_WM_333,2.132,0.2724584679302326,0.580881453627256
E_S_WWC_WM_589,2.334,0.2583068545315615,0.6028881984766645
E_S_WWC_WM_157,2.206,0.2751407370930233,0.6069604660272093
E_S_WWC_WM_611,2.24,0.2546720628571429,0.5704654208000002
E_S_WWC_WM_325,2.092,0.2766399579468439,0.5787307920247974
E_S_WWC_WM_419,2.11,0.2645549098538206,0.5582108597915614
E_S_WWC_WM_576,2.14,0.2933075504983389,0.6276781580664452
E_S_WWC_WM_550,2.372,0.2700312481694352,0.6405141206579003
E_S_WWC_WM_012,2.186,0.2430741285415282,0.5313600449917807
E_S_WWC_WM_607,2.1,0.2469186503189368,0.5185291656697674
E_S_WWC_WM_667,2.036,0.2695069881362126,0.5487162278453288
E_S_WWC_WM_586,2.33,0.2829318469568107,0.6592312034093689
E_S_WWC_WM_575,2.312,0.2694025927674419,0.6228587944783256
E_S_WWC_WM_564,2.336,0.2714209648637874,0.6340393739218073
E_S_WWC_WM_434,2.41,0.2689778643887043,0.6482366531767774
E_S_WWC_WM_699,2.43,0.2720573933122923,0.6610994657488702
E_S_WWC_WM_165,2.464,0.2878488255913621,0.7092595062571162
E_S_WWC_WM_046,2.508,0.2498812300598006,0.6267021249899799
E_S_WWC_WM_083,2.514,0.2409425143820598,0.6057294811564983
E_S_WWC_WM_606,2.12,0.2668960253986711,0.5658195738451827
E_S_WWC_WM_298,2.306,0.2505890459700997,0.5778583400070498
E_S_WWC_WM_700,2.356,0.3042023070996677,0.7167006355268171
E_S_WWC_WM_688,2.646,0.2598055651328904,0.687445525341628
E_S_WWC_WM_233,2.426,0.2909794049900333,0.7059160365058208
E_S_WWC_WM_508,2.068,0.2726970892225913,0.5639375805123188
E_S_WWC_WM_374,2.268,0.2861354066112956,0.6489551021944183
E_S_WWC_WM_288,2.534,0.240394600847176,0.609159918546744
E_S_WWC_WM_185,2.276,0.2764146459667774,0.6291197342203853
E_S_WWC_WM_318,2.386,0.2733537024318936,0.6522219340024982
E_S_WWC_WM_126,2.318,0.272215451372093,0.6309954162805116
E_S_WWC_WM_011,2.082,0.2737035066943521,0.5698507009376411
E_S_WWC_WM_254,2.188,0.2861032800398671,0.6259939767272293
E_S_WWC_WM_037,2.554,0.265496949654485,0.6780792094175546
E_S_WWC_WM_103,2.44,0.2776966235215947,0.677579761392691
E_S_WWC_WM_064,2.412,0.2791554347009967,0.6733229084988039
E_S_WWC_WM_483,2.342,0.2548736950930232,0.5969141939078604
E_S_WWC_WM_181,2.41,0.282836171461794,0.6816351732229237
E_S_WWC_WM_335,2.18,0.3100033716644518,0.675807350228505
E_S_WWC_WM_167,2.532,0.2750100742093023,0.6963255078979534
E_S_WWC_WM_124,2.096,0.2694373330033223,0.5647406499749635
E_S_WWC_WM_346,2.408,0.2687899914551495,0.6472462994239999
E_S_WWC_WM_453,2.186,0.2797393700132891,0.6115102628490499
E_S_WWC_WM_351,2.47,0.2806456350564784,0.6931947185895017
E_S_WWC_WM_648,2.284,0.2502038835149501,0.571465669948146
E_S_WWC_WM_492,2.188,0.2882385820199335,0.6306660174596146
E_S_WWC_WM_204,2.044,0.2786618538438538,0.5695848292568372
E_S_WWC_WM_143,2.412,0.2416250531362126,0.5827996281645448
E_S_WWC_WM_113,2.206,0.3026161886810631,0.6675713122304252
E_S_WWC_WM_396,2.254,0.2947553933089701,0.6643786565184187
E_S_WWC_WM_464,2.45,0.2838906896644518,0.695532189677907
E_S_WWC_WM_154,2.504,0.27557693430897,0.6900446435096609
E_S_WWC_WM_578,2.214,0.2492855102990033,0.5519181198019933
E_S_WWC_WM_179,2.614,0.2839659508305648,0.7422869954710963
E_S_WWC_WM_559,2.386,0.2537370769401993,0.6054166655793156
E_S_WWC_WM_495,2.536,0.2693010458006644,0.6829474521504849
E_S_WWC_WM_519,2.518,0.2780530949568106,0.700137693101249
E_S_WWC_WM_184,2.458,0.2454421610697674,0.6032968319094884
E_S_WWC_WM_686,2.578,0.2787710104352159,0.7186716649019865
E_S_WWC_WM_221,2.414,0.2902164625083056,0.7005825404950496
E_S_WWC_WM_637,2.208,0.2630113556976744,0.5807290733804652
E_S_WWC_WM_361,2.29,0.2483806629767442,0.5687917182167442
E_S_WWC_WM_198,2.362,0.2756743411229236,0.6511427937323456
E_S_WWC_WM_666,2.47,0.2846477634950166,0.703079975832691
E_S_WWC_WM_608,2.502,0.2679505874950166,0.6704123699125315
E_S_WWC_WM_353,2.506,0.2570440400830565,0.6441523644481395
E_S_WWC_WM_460,2.262,0.2613688166744186,0.5912162633175349
E_S_WWC_WM_101,2.266,0.2734470870166113,0.6196310991796412
E_S_WWC_WM_077,2.658,0.2591714770099668,0.6888777858924917
E_S_WWC_WM_364,2.44,0.276876668192691,0.6755790703901661
E_S_WWC_WM_510,2.522,0.2817658908172757,0.7106135766411693
E_S_WWC_WM_226,2.41,0.2647989701229236,0.6381655179962459
E_S_WWC_WM_413,2.144,0.2608913948604651,0.5593511505808372
E_S_WWC_WM_273,2.01,0.2393248610863787,0.4810429707836212
E_S_WWC_WM_670,2.628,0.2921895986478405,0.7678742652465249
E_S_WWC_WM_616,2.43,0.2943151181893688,0.7151857372001662
E_S_WWC_WM_675,2.058,0.2713351111893687,0.5584076588277207
E_S_WWC_WM_173,2.412,0.2695564460066445,0.6501701477680266
E_S_WWC_WM_006,2.6,0.2234880593023255,0.5810689541860463
E_S_WWC_WM_579,2.308,0.2853292705880398,0.6585399565171959
E_S_WWC_WM_522,2.154,0.2428501263920265,0.5230991722484251
E_S_WWC_WM_442,2.476,0.2509731127043189,0.6214094270558935
E_S_WWC_WM_105,2.118,0.2825469525083056,0.5984344454125912
E_S_WWC_WM_634,2.4,0.2750971287641196,0.6602331090338871
E_S_WWC_WM_102,2.034,0.2800579430631229,0.569637856190392
E_S_WWC_WM_362,2.122,0.2823799959003322,0.5992103513005049
E_S_WWC_WM_645,2.378,0.2667157313554817,0.6342500091633355
E_S_WWC_WM_287,2.32,0.2531486906112957,0.5873049622182059
E_S_WWC_WM_639,2.316,0.2888369550598006,0.6689463879184981
E_S_WWC_WM_208,2.506,0.2566395813787375,0.6431387909351161
E_S_WWC_WM_280,2.476,0.2599709736112957,0.643688130661568
E_S_WWC_WM_134,2.004,0.2790386525913621,0.5591934597930897
E_S_WWC_WM_329,2.514,0.2752971387873754,0.6920970069114617
E_S_WWC_WM_207,2.334,0.2552693878338871,0.5957987512042925
E_S_WWC_WM_145,2.288,0.2425094722225914,0.5548616724452891
E_S_WWC_WM_584,2.568,0.2559682507142857,0.6573264678342857
E_S_WWC_WM_128,2.458,0.2749551938936877,0.6758398665906845
E_S_WWC_WM_069,2.506,0.235950241398671,0.5912913049450694
E_S_WWC_WM_487,2.054,0.2544784741594684,0.522698785923548
E_S_WWC_WM_074,2.692,0.2996303316212624,0.8066048527244385
E_S_WW_WM_315,2.19,0.2857936229601329,0.625888034282691
E_S_WW_WM_129,2.666,0.2559710935614618,0.6824189354348571
E_S_WW_WM_191,2.136,0.2718041900365449,0.5805737499180599
E_S_WW_WM_565,2.058,0.2597578076744186,0.5345815681939534
E_S_WW_WM_512,2.154,0.2819439625780731,0.6073072953931694
E_S_WW_WM_311,1.9944,0.2792547033920265,0.5569455804450577
E_S_WW_WM_476,2.372,0.2423559672591362,0.574868354338671
E_S_WW_WM_383,2.574,0.2866923060099667,0.7379459956696542
E_S_WW_WM_039,2.398,0.255463726013289,0.612602014979867
E_S_WW_WM_100,2.014,0.3063540050598006,0.6169969661904383
E_S_WW_WM_428,2.154,0.2566191927109634,0.5527577410994151
E_S_WW_WM_412,2.52,0.2906192838272425,0.7323605952446511
E_S_WW_WM_596,2.25,0.2864895471561461,0.6446014811013288
E_S_WW_WM_015,2.538,0.2798835914285714,0.7103445550457141
E_S_WW_WM_698,2.362,0.258276436179402,0.6100489422557476
E_S_WW_WM_308,2.282,0.2943886350199335,0.6717948651154882
E_S_WW_WM_132,2.078,0.2895137719933555,0.6016096182021926
E_S_WW_WM_560,2.38,0.2238273128936877,0.5327090046869767
E_S_WW_WM_641,2.21,0.2941010146445183,0.6499632423643855
E_S_WW_WM_122,2.262,0.2572345654584717,0.5818645870670629
E_S_WW_WM_068,2.268,0.2514922414916943,0.5703844037031627
E_S_WW_WM_506,2.04,0.2878991431627907,0.587314252052093
E_S_WW_WM_390,2.394,0.2444567335880398,0.5852294202097673
E_S_WW_WM_691,2.544,0.2700692818272425,0.6870562529685049
E_S_WW_WM_439,2.34,0.2531575923953488,0.5923887662051162
E_S_WW_WM_534,2.258,0.3104388085116279,0.7009708296192558
E_S_WW_WM_553,1.9242,0.2720391916478405,0.5234578125687747
E_S_WW_WM_332,2.29,0.251944664627907,0.576953281997907
E_S_WW_WM_078,2.176,0.2920726826511627,0.6355501574489301
E_S_WW_WM_660,2.558,0.2657330098704318,0.6797450392485646
E_S_WW_WM_358,2.644,0.2868451320033222,0.7584185290167839
E_S_WW_WM_600,2.374,0.2988911906345515,0.7095676865664253
E_S_WW_WM_263,2.494,0.2337634244684385,0.5830059806242857
E_S_WW_WM_644,2.572,0.2825878149667774,0.7268158600945515
E_S_WW_WM_367,2.092,0.3031988916910299,0.6342920814176346
E_S_WW_WM_085,2.556,0.2646100259435215,0.676343226311641
E_S_WW_WM_219,2.204,0.30487111020598,0.67193592689398
E_S_WW_WM_404,2.308,0.27233632720598,0.6285522431914018
E_S_WW_WM_224,2.272,0.3037224839335548,0.6900574834970364
E_S_WW_WM_615,2.212,0.268358644295681,0.5936093211820465
E_S_WW_WM_027,2.24,0.3081742759401993,0.6903103781060466
E_S_WW_WM_125,2.298,0.2544448124318937,0.5847141789684918
E_S_WW_WM_681,2.464,0.2766309131694351,0.6816185700494881
E_S_WW_WM_680,2.264,0.2974289367607973,0.673379112826445
E_S_WW_WM_319,2.166,0.2444945955049834,0.529575293863794
E_S_WW_WM_610,2.442,0.268211041910299,0.6549713643449502
E_S_WW_WM_603,2.608,0.2680996702026578,0.6992039398885316
E_S_WW_WM_164,2.298,0.3081823294451827,0.7082029930650299
E_S_WW_WM_531,2.054,0.307246442847176,0.6310841936080994
E_S_WW_WM_524,2.0,0.3041322567176079,0.6082645134352158
E_S_WW_WM_674,2.322,0.2982755256411959,0.6925957705388569
E_S_WW_WM_409,2.504,0.2882418943255814,0.7217577033912558
E_S_WW_WM_217,2.416,0.2669630947574751,0.6449828369340598
E_S_WW_WM_211,2.128,0.2561371649833887,0.5450598870846511
E_S_WW_WM_284,2.448,0.2955030617807309,0.7233914952392292
E_S_WW_WM_112,2.426,0.2846288349734219,0.6905095536455216
E_S_WW_WM_317,2.26,0.2395512336279069,0.5413857879990696
E_S_WW_WM_174,2.314,0.2369571398538205,0.5483188216217406
E_S_WW_WM_574,2.336,0.2769582314352159,0.6469744286326643
E_S_WW_WM_337,2.192,0.2566392263255814,0.5625531841056745
E_S_WW_WM_194,2.232,0.2837136296877076,0.6332488214629634
E_S_WW_WM_631,2.324,0.2422330792890365,0.5629496762677209
E_S_WW_WM_551,2.582,0.296134016179402,0.7646180297752159
E_S_WW_WM_289,2.042,0.2751973939966777,0.5619530785412158
E_S_WW_WM_577,2.512,0.2561288533920265,0.6433956797207706
E_S_WW_WM_255,2.084,0.3007780712358804,0.6268215004555748
E_S_WW_WM_567,2.25,0.2708000673189368,0.6093001514676077
E_S_WW_WM_365,2.246,0.2739460017641196,0.6152827199622126
E_S_WW_WM_568,2.212,0.2422876928803986,0.5359403766514417
E_S_WW_WM_169,2.194,0.2924612899368771,0.6416600701215083
E_S_WW_WM_624,2.41,0.2766638750365449,0.6667599388380732
E_S_WW_WM_555,2.428,0.27394421330897,0.6651365499141791
E_S_WW_WM_673,2.67,0.2714630959302325,0.7248064661337207
E_S_WW_WM_312,2.122,0.2575102839136213,0.5464368224647044
E_S_WW_WM_423,2.152,0.2961742498671096,0.63736698571402
E_S_WW_WM_605,2.486,0.2839122677242525,0.7058058975624918
E_S_WW_WM_454,2.142,0.2857675289335548,0.6121140469756743
E_S_WW_WM_411,2.534,0.2703279028870431,0.6850109059157672
E_S_WW_WM_187,2.482,0.2568927440232558,0.6376077906657209
E_S_WW_WM_655,2.05,0.2631287777109635,0.5394139943074752
E_S_WW_WM_379,2.064,0.2659487415415282,0.5489182025417142
